,Actual,Predicted,Error
8003,163841.1704,165998.953125,4656026.288308414
8004,132954.2315,134481.71875,2333217.2989125797
8005,132804.9099,135696.703125,8362468.056155908
8006,149204.6135,148549.359375,429357.96832952445
8007,152086.5036,151774.609375,97278.00758834837
8008,245791.3515,245049.390625,550505.9400307505
8009,258564.9747,258253.640625,96928.90625610038
8010,180545.2002,180745.21875,40007.42034410569
8011,221135.9547,220192.765625,889605.6311993595
8012,140182.5502,141478.484375,1679445.385932936
8013,183818.3982,186184.578125,5598807.437473024
8014,106015.6954,106400.359375,147966.37366280303
8015,220104.6708,217196.15625,8459456.88756166
8016,158823.7569,162199.25,11393953.668147558
8017,91486.21481,94769.296875,10778627.845524631
8018,214912.0745,215128.0,46623.82155025523
8019,134015.9597,133152.3125,745886.4860678515
8020,159349.2265,158680.15625,447654.9994350488
8021,207332.3192,207030.96875,90812.09371520135
8022,174209.809,176920.640625,7348608.099100095
8023,223171.8684,224014.859375,710633.7839314394
8024,287259.9243,290278.46875,9111610.596625723
8025,144834.4765,147085.984375,5069287.711187062
8026,159402.9504,161619.03125,4911014.333736716
8027,245599.1704,246745.828125,1314823.9383021693
8028,158689.4316,158829.125,19514.246003556982
8029,172713.8054,171924.0625,623693.8481004289
8030,271339.4081,272607.40625,1607819.3084034212
8031,200286.7024,198104.0,4764189.7669658
8032,180778.6674,179785.265625,986847.086573162
8033,206714.3245,201521.0,26970619.362300124
8034,158802.589,155982.0,7955722.306921041
8035,175773.0259,176863.078125,1188213.8532274335
8036,220896.9762,218339.828125,6539006.277476229
8037,205359.4306,204534.671875,680226.9544636131
8038,205112.433,203822.296875,1664451.22102999
8039,121934.391,120236.078125,2884266.6213907767
8040,190727.9065,188770.515625,3831379.037533312
8041,300439.8537,303836.03125,11534021.951124152
8042,191585.8957,184807.96875,45940293.73953622
8043,132443.9079,132679.578125,55540.45495155484
8044,162472.7684,161482.75,980136.4323385616
8045,244181.6507,241921.359375,5108916.873870248
8046,251646.4654,252186.015625,291114.4452975653
8047,275803.0119,279594.96875,14378936.75226205
8048,219789.8464,219184.375,366595.61621797143
8049,141928.5026,139040.9375,8338032.206738051
8050,200230.6349,199204.984375,1051958.999432785
8051,122343.5698,122216.3828125,16176.529789324517
8052,183972.3185,182889.703125,1172056.0501863775
8053,314972.3599,318373.0,11564353.089728137
8054,217004.3465,215805.453125,1437345.3246189246
8055,180510.0344,179745.640625,584297.8432587569
8056,230945.239,229082.0,3471659.5711210053
8057,185036.2982,186134.84375,1206802.3254248241
8058,139657.0436,139682.171875,631.430204475398
8059,207793.2186,207221.046875,327380.4828894675
8060,365877.0445,367139.5,1593793.889480204
8061,195043.326,196434.203125,1934539.176848263
8062,178426.5885,178165.78125,68020.42165256906
8063,135267.8919,135971.65625,495284.26033093967
8064,299973.9132,304266.53125,18426569.723185718
8065,172666.033,173743.140625,1160160.8358331497
8066,271890.0762,275847.21875,15658977.16102042
8067,150151.7116,152320.625,4704185.336699518
8068,175755.2516,177822.265625,4272546.979546747
8069,230226.8922,229689.09375,289227.1728224047
8070,246418.0418,249207.140625,7779072.255616345
8071,279285.4893,275367.625,15349660.673214613
8072,143764.6851,147357.609375,12909104.845884258
8073,296434.8103,296990.46875,308756.3130563893
8074,176429.4972,174183.140625,5046117.862045787
8075,185965.5965,186583.75,382113.74956223246
8076,231989.2021,233730.375,3031683.0676944274
8077,172527.8069,173191.390625,440343.360084881
8078,345621.7023,343930.875,2858896.9584253053
8079,148037.0957,150184.09375,4609600.62670378
8080,130817.339,130462.4375,125955.07470225512
8081,272343.1461,266568.6875,33344372.123114105
8082,350303.1448,346886.3125,11674742.966323351
8083,317330.393,317419.84375,8001.436675565749
8084,286905.4548,286881.84375,557.4816821028211
8085,313488.5636,315494.8125,4025034.6487512337
8086,222369.6432,222358.734375,119.00246288043603
8087,241480.9891,237611.953125,14969439.375844248
8088,197141.9454,198101.3125,920385.232562416
8089,227347.684,227334.03125,186.39758256272887
8090,150548.921,153409.390625,8182286.4755476285
8091,185770.611,185863.546875,8637.076862014803
8092,163987.063,166259.6875,5164822.1180002745
8093,184447.6744,182716.890625,2995612.4758032123
8094,263833.034,258285.375,30776520.380280834
8095,190889.7786,194149.9375,10628636.053249272
8096,320787.3145,324928.96875,17153299.92654324
8097,275502.1119,276687.90625,1406108.2404918796
8098,288443.134,288252.53125,36329.408307570135
8099,224728.3635,221012.265625,13809383.416579565
8100,274015.8961,269166.96875,23512096.445578147
8101,271581.3522,275858.53125,18294260.625758708
8102,169665.3733,167792.515625,3507595.87080643
8103,293900.3112,294170.90625,73221.68108450441
8104,259625.925,259237.5,150873.98062499095
8105,158320.832,157940.828125,144402.94501501173
8106,144428.1985,147187.9375,7616159.348121008
8107,200374.7954,199868.484375,256350.85403655336
8108,252318.8071,250826.703125,2226374.272210817
8109,205170.6033,206347.625,1385380.0822709184
8110,274427.0883,271890.8125,6432694.933665656
8111,89132.46125,88328.09375,647007.0750562388
8112,165176.9325,165229.65625,2779.793814062991
8113,282679.0203,282000.1875,460813.9703558056
8114,171965.2823,172584.140625,382985.62642181595
8115,177654.2224,179453.140625,3236106.780237155
8116,172400.2807,171783.671875,380206.4430678843
8117,237390.7129,233391.53125,15993453.869696828
8118,230250.608,231535.65625,1651349.0048280433
8119,234553.9693,232929.3125,2639509.71778623
8120,185187.5421,181857.984375,11085954.644107118
8121,286899.4065,284509.6875,5710756.898960917
8122,222575.2918,222247.5,107447.46414724416
8123,123975.6601,123008.703125,935005.7915011385
8124,257551.7374,260637.90625,9524438.170710243
8125,435684.1765,439835.0,17229335.728152238
8126,208437.298,208637.875,40231.13292899608
8127,88760.60967,90146.8046875,1921536.6265418106
8128,134085.7918,135900.96875,3294867.3598112795
8129,156250.0776,157343.203125,1194923.4134065483
8130,152608.5829,154124.640625,2298431.0255321497
8131,131812.8096,133509.015625,2877114.8792462745
8132,325072.931,329466.3125,19301801.004542407
8133,178816.5224,179779.296875,926934.6897115505
8134,357221.5128,362089.78125,23700037.70126515
8135,210232.4393,214283.5625,16411599.181578254
8136,261117.9292,262838.5,2960363.8778125946
8137,214704.6549,217729.390625,9149026.20609131
8138,235245.3053,232524.90625,7400570.991240942
8139,211108.44,211307.328125,39556.4862660147
8140,157301.3325,157047.359375,64502.348222260305
8141,171520.0,172089.078125,323849.9123535156
8142,171654.8193,174142.84375,6190265.663797788
8143,218630.8655,217627.78125,1006178.0125980915
8144,222834.951,221575.421875,1586413.616723268
8145,204089.406,203921.671875,28134.736689511643
8146,227256.131,229322.09375,4268202.084387587
8147,351673.9313,353437.40625,3109843.899277515
8148,268860.4827,267603.625,1579691.278049273
8149,159441.7402,159541.84375,10020.720722602462
8150,176021.8417,178178.875,4652792.657308933
8151,198919.1828,197284.578125,2671932.443531887
8152,348574.1257,347616.09375,917825.2172207547
8153,242198.10764,242728.390625,281200.0441805081
8154,228311.7455,220698.203125,57966027.49592049
8155,347114.7339,351144.53125,16239266.682067087
8156,188388.7367,184437.28125,15614000.17333477
8157,160499.955,161475.984375,952633.3408629156
8158,204836.2298,203144.53125,2861843.984072106
8159,254061.6994,252905.28125,1337302.9376494507
8160,244432.8612,246705.375,5164318.971190377
8161,224640.0013,230447.75,33729944.96235165
8162,139980.4476,139553.890625,181950.85292116262
8163,329681.826,332566.34375,8320442.650065057
8164,161942.2517,158789.328125,9940927.06979074
8165,182451.7978,183574.265625,1259934.01816023
8166,209166.1793,205696.59375,12038023.888768725
8167,188628.113,190328.296875,2890625.2088099746
8168,175827.2885,177053.828125,1504399.4516951526
8169,189778.2339,188238.109375,2371983.552506451
8170,1026834.119,1028719.375,3554190.1855361965
8171,182318.229,182551.59375,54459.106542566195
8172,139806.5821,139135.859375,449868.97383142513
8173,157657.0999,159308.171875,2726038.666630397
8174,250791.5011,250106.3125,469483.41756995185
8175,190357.4973,193110.625,7579712.132507355
8176,248810.79,251005.890625,4818466.753875355
8177,199527.2077,198682.15625,714111.9531471009
8178,216509.1389,217261.546875,566117.7608436145
8179,154765.1136,153732.765625,1065742.3414866244
8180,131285.2927,133780.75,6227307.136123336
8181,227961.1282,229429.78125,2156941.7812742833
8182,174317.0905,174574.875,66452.84844025456
8183,177627.8193,177056.734375,326137.99156225886
8184,153057.8265,153880.609375,676971.659393273
8185,260404.7477,263888.84375,12138925.285625553
8186,191090.5788,190646.453125,197247.61519419533
8187,165275.0421,167240.984375,3864929.028632209
8188,234574.7085,232239.546875,5452979.814872677
8189,289774.9332,283515.03125,39186372.42361416
8190,393382.0505,398680.15625,28069924.538182933
8191,233831.1508,230281.171875,12602350.367944177
8192,143582.13294,145250.53125,2783552.9208108215
8193,157779.5943,161770.90625,15930571.082212826
8194,143278.625,146769.921875,12189153.869384766
8195,286710.708,289479.71875,7667420.533615651
8196,189881.4282,191847.90625,3867035.9211318227
8197,162269.5394,164503.5,4990579.962352321
8198,176249.6713,175165.375,1175698.4661936623
8199,164253.0237,164735.15625,232451.79576951152
8200,205795.1077,201190.21875,21205002.24183204
8201,123031.0679,122651.1015625,144374.41763315976
8202,235913.0266,235410.578125,252454.47002983766
8203,129082.4286,128275.25,651537.2922979589
8204,294962.7094,293547.0,2004233.1052483385
8205,180417.2641,179617.625,639422.6902488106
8206,440792.5353,439394.125,1955551.3671460582
8207,128740.769,131904.5,10009193.840361
8208,152098.483,153176.90625,1162996.7061405464
8209,235534.7338,237183.25,2717605.661662482
8210,128101.8388,126492.140625,2591128.214598323
8211,222486.7256,224746.59375,5107004.055384399
8212,157877.7742,159836.15625,3835260.253762146
8213,183062.2827,182771.203125,84727.31898218683
8214,280667.9421,278541.59375,4521357.305547661
8215,307196.3823,311687.84375,20173225.956836127
8216,260929.2585,265121.96875,17578819.240455095
8217,201268.0525,199414.5625,3435425.1800999655
8218,162737.2816,163310.765625,328883.9269302149
8219,319113.0697,329556.4375,109063931.00607699
8220,246164.4481,248091.734375,3714432.385803342
8221,194846.995,191636.21875,10309084.127564033
8222,344113.3238,346607.28125,6219823.762410439
8223,274389.1778,273220.96875,1364712.384501914
8224,382866.2815,384747.53125,3539100.6218751273
8225,198554.33,198332.203125,49340.34859725994
8226,187749.0144,186986.5,581428.2102073379
8227,134874.688,137185.390625,5339346.6211819155
8228,217565.8321,213600.09375,15727080.66066072
8229,158579.6955,160640.21875,4245756.063790556
8230,189117.2436,189106.328125,119.14759447534239
8231,148754.6828,149537.109375,612191.3452662156
8232,171217.1846,171026.921875,36199.90452442858
8233,253801.7627,253315.671875,236284.29014917288
8234,175665.7334,176500.03125,696052.902514627
8235,226773.8252,226849.0,5651.250555041197
8236,148968.5005,148643.03125,105930.23269555901
8237,308781.0715,308378.25,162265.16086226614
8238,154891.0643,153819.640625,1147948.6913505017
8239,165086.8619,168409.96875,11043039.136516996
8240,290597.2554,292200.59375,2570693.8645806466
8241,133340.2271,130922.5625,5845102.118093108
8242,270108.7606,277552.875,55414839.20028766
8243,166713.35,170040.0,11066600.222499961
8244,228796.8608,229972.96875,1383229.9100532145
8245,146452.9194,146989.1875,287583.4750775956
8246,106457.3152,102883.3203125,12773439.455876118
8247,249813.7694,252776.375,8777031.941151418
8248,219241.6146,219497.265625,65357.44658355022
8249,153024.2255,156357.625,11111552.226600247
8250,175203.6234,174195.34375,1016627.8526041453
8251,170120.507,163550.578125,43163965.422558926
8252,118778.8408,120915.15625,4563843.70190868
8253,165808.4671,166914.640625,1223619.867410906
8254,203912.0746,199559.203125,18947490.07786861
8255,303574.1565,306269.5625,7265213.504836093
8256,160518.018,162837.03125,5377822.453675511
8257,115426.8393,118075.703125,7016479.563393594
8258,170878.5666,169979.90625,807590.4246621063
8259,130976.6603,135570.6875,21105085.91433981
8260,241321.9831,240937.78125,147611.06154343186
8261,171274.231,171786.625,262547.61123600026
8262,158275.9004,159347.265625,1147823.4453392725
8263,170158.2092,170160.609375,5.760840030567104
8264,179422.451,177692.5625,2992514.2224322534
8265,96670.77305,102394.1640625,32757204.681965735
8266,143141.4586,144447.96875,1706968.7720529893
8267,340046.2073,335346.34375,22088717.38861869
8268,148959.6312,150929.578125,3880690.887316942
8269,292382.5388,291502.25,774908.3714054052
8270,189061.144,188903.984375,24699.1477301407
8271,99288.12861,92329.71875,48419467.77974521
8272,196672.7965,198144.34375,2165451.308982572
8273,186512.0381,186282.09375,52874.404096924896
8274,190597.5362,190377.390625,48464.07419208163
8275,619278.9437,620625.25,1812540.6534198374
8276,143744.6041,140730.671875,9083787.456893431
8277,136212.5053,135192.234375,1040952.7604003348
8278,185560.0246,186717.109375,1338845.1765367908
8279,616431.6687,622343.8125,34953444.31187799
8280,271616.2446,272299.1875,466411.0046604423
8281,162728.3431,163480.84375,566257.2282504252
8282,152257.1334,150415.625,3391153.1872705286
8283,163841.3167,162595.6875,1551592.1038926295
8284,100172.8992,96963.9453125,10297385.052101362
8285,233977.7679,232074.0,3624332.217070434
8286,327335.7963,327666.28125,109220.30217651093
8287,149690.4934,146746.578125,8666637.146378364
8288,220100.0447,220143.421875,1881.5793109807503
8289,173269.0054,172570.796875,487495.144382668
8290,131327.0711,131339.546875,155.64496185059943
8291,221737.6706,218939.0625,7832207.297385679
8292,209176.1469,209533.359375,127600.75229563101
8293,182725.2208,184530.8125,3260161.3871088536
8294,201096.2263,201523.21875,182322.5523569945
8295,220965.1092,219765.875,1438162.666449655
8296,120675.2422,118673.1875,4008223.021792063
8297,147567.7712,150042.65625,6125056.0107135605
8298,221230.4801,220954.65625,76078.79622881484
8299,228516.1046,225190.796875,11057671.46594462
8300,128599.9656,130649.6171875,4201071.630141287
8301,178147.1214,175839.921875,5323169.6481602425
8302,284519.995,286488.5625,3875258.0020562685
8303,142008.2855,139946.453125,4251152.742598133
8304,264046.5968,263873.25,30049.113070239775
8305,160362.4656,160974.421875,374490.48251188063
8306,242870.648,243878.84375,1016458.6703180898
8307,177432.5952,178949.3125,2300431.3681192575
8308,396825.5737,392900.65625,15404976.989314565
8309,161017.9744,160669.609375,121358.1906432551
8310,95747.31402,93869.125,3527593.99484858
8311,252595.363,253279.5,468043.43476898345
8312,283219.3078,286106.375,8335157.0173157845
8313,332903.3562,337855.96875,24528371.0704177
8314,233498.6245,233536.515625,1435.7373537652193
8315,174276.0475,176360.96875,4346896.618701621
8316,228665.0635,231061.671875,5743731.703120192
8317,146676.4595,143296.515625,11424020.598149996
8318,213690.9384,213276.765625,171539.08755121194
8319,155328.5664,154850.734375,228323.44411561076
8320,195849.5763,196601.5625,565483.2449904609
8321,165399.6265,168318.359375,8519001.59560569
8322,127003.6058,125938.4609375,1134533.5781101543
8323,346833.3448,349411.40625,6646400.839975995
8324,183370.1742,182689.203125,463721.6049866673
8325,277791.922,276679.40625,1237691.293998108
8326,219739.532,220541.5625,643252.9229302396
8327,213592.7747,212837.609375,570274.6680823693
8328,285411.0973,291745.3125,40122282.199910745
8329,164886.4796,164327.28125,312702.794642713
8330,192964.0968,196420.6875,11948019.267326495
